movieid,name
2513237,"Miramax Films [us]"
2513237,"Miramax Home Entertainment [us] - (1998) (USA) (VHS) (pan and scan)"
2513237,"Obshchestvennoye Rossijskoye Televideniye (ORT) Video [ru] - (Russia) (VHS)"
2513237,"Pinema [tr] - (1996) (Turkey) (all media)"
2513237,"PolyGram Film Distribution [fr] - (1996) (France) (theatrical)"
2513237,"Polygram Filmed Entertainment [us]"
2513237,"Primer Plano Film Group Video [ar] - (2003) (Argentina) (VHS) (re-edited)"
2513237,"Primer Plano Film Group [ar] - (2003) (Argentina) (all media) (re-release)"
2513237,"Prokino Filmverleih [de] - (Germany)"
2513237,"REP Distribution [au]"
2513237,"Rosebud [gr] - (1996) (Greece) (theatrical)"
2513237,"Sandrews [se] - (2005) (Sweden) (DVD)"
2513237,"Sogepaq Distribución [es] - (Spain)"
2513237,"Universal Pictures Nordic [se] - (2008) (Sweden) (DVD)"
2513237,"Warner Bros. [se] - (1996) (Sweden) (theatrical)"
2513237,"Warner Home Video [se] - (1996) (Sweden) (VHS)"
2513519,"Cowboy Booking International [us] - (2000) (USA)"
2514865,"Artisan Home Entertainment [us] - (2000) (USA) (DVD)"
2514865,"Manga Films [es] - (Spain)"
2514865,"October Films [us]"
2514865,"Shout! Factory [us] - (2012) (USA) (DVD) (Blu-Ray)"
2514865,"Traveler Production Company L.l.c."
2514980,"Cinema 5 Distributing [us] - (1975) (USA) (theatrical) (subtitled)"
2514980,"Criterion Collection, The [us] - (????) (USA) (video) (laserdisc)"
2514980,"Fox Lorber [us] - (1997) (USA) (video) (laserdisc)"
2514980,"Koch Lorber Films [us] - (2005) (USA) (DVD)"
2514980,"Koch Lorber Films [us] - (2006) (USA) (DVD)"
2514980,"Medusa Distribuzione [it] - (1974) (Italy) (theatrical)"
2514980,"Public Broadcasting Service (PBS) [us] - (1979) (USA) (TV) (original airing) (dubbed version)"
2514980,"RCA/Columbia Pictures Home Video [us] - (????) (USA) (video) (laserdisc)"
2515489,"Argentina Video Home [ar] - (1998) (Argentina) (VHS)"
2515489,"Artisan Entertainment [us] - (2002) (USA) (DVD)"
2515489,"Audio Visual Enterprises [gr] - (Greece) (VHS)"
2515489,"CinemArt [cz] - (1998) (Czech Republic) (theatrical)"
2515489,"Cinemien [nl] - (1997) (Netherlands) (theatrical)"
2515489,"Geneon Entertainment [us] - (1999) (USA) (DVD) (For Pioneer)"
2515489,"Homescreen [nl] - (1997) (Netherlands) (video)"
2515489,"Lionsgate Home Entertainment [us] - (2002) (USA) (DVD)"
2515489,"Live Entertainment [us] - (1996) (USA) (VHS) (pan and scan)"
2515489,"Orion Classics [us] - (1996) (USA) (theatrical)"
2515489,"Roadshow Entertainment Video [au] - (Australia) (VHS)"
2515489,"Roadshow Entertainment [au] - (Australia)"
2515489,"SCDA [us] - (2001) (USA) (VHS)"
2515489,"Vídeo Arte [br] - (Brazil) (VHS)"
2515489,"Village Roadshow Entertainment [au] - (Greece)"
2515489,"Vitória Filmes [pt] - (Portugal)"
2515573,"CIC-Taft Home Video [au]"
2515573,"Paramount Classics [us] - (1999) (USA)"
2515573,"Paramount Pictures [us]"
2516147,"Alliance Atlantis Home Video [ca] - (2001) (Canada) (DVD)"
2516147,"Alliance Video [ca] - (1997) (Canada) (video)"
2516147,"Entertainment - (UK)"
2516147,"Fox Network [us] - (2002) (USA) (TV) (broadcast premiere)"
2516147,"New Line Cinema [us] - (1997) (USA) (theatrical)"
2516166,"American Broadcasting Company (ABC) [us] - (1997) (USA) (TV) (broadcast premiere)"
2516166,"TriPictures [es] - (Spain)"
2516166,"Warner Bros. [us] - (1994) (USA) (theatrical)"
2516166,"Warner Home Vídeo [br] - (199?) (Brazil) (VHS)"
2516166,"Warner Home Vídeo [br] - (Brazil) (DVD)"
2516166,"Warner Home Video [de] - (1995) (Germany) (VHS)"
2516358,"Cult Filmes [br] - (Brazil) (VHS)"
2516358,"Fine Line Features [us] - (Canada)"
2516358,"Fine Line Features [us] - (USA)"
2516358,"Good Machine [us] - (non-North America)"
2516406,"Castle Home Video [gb]"
2516406,"Concorde Home Entertainment [de] - (2003) (Germany) (DVD)"
2516406,"De Laurentiis Entertainment Group (DEG) [us] - (1986) (USA) (theatrical)"
2516406,"Esselte CIC Video [nl] - (198?) (Netherlands) (VHS)"
2516406,"Future Film [fi] - (2004) (Finland) (DVD)"
2516406,"Lorimar Home Video [us] - (1987) (USA) (VHS)"
2516406,"Nea Kinisi Video - (1988) (Greece) (VHS)"
2516406,"Nelonen [fi] - (1999) (Finland) (TV)"
2516406,"Paramount Pictures [us] - (Canada only)"
2516406,"Platinum Disc [us] - (2003) (USA) (DVD)"
2516406,"Transworld Video [fi] - (1989) (Finland) (video)"
2516406,"Umbrella Entertainment [au] - (2002) (Australia) (DVD)"
2516406,"Warner Home Video [us]"
2517067,"October Films [us]"
2517067,"Rogue Pictures [us]"
2517305,"Alta Films [es] - (Spain)"
2517305,"Ascot Elite Home Entertainment [de] - (2008) (Germany) (DVD)"
2517305,"Columbia TriStar Home Video [us] - (2000) (USA) (DVD)"
2517305,"Opening Distribution [fr] - (France)"
2517305,"Sony Pictures Classics [us]"
2517305,"Sony Pictures Television [us] - (USA) (TV)"
2517391,"Columbia TriStar Films de Argentina [ar] - (2001) (Argentina) (all media)"
2517391,"Columbia TriStar Home Video [us] - (USA) (DVD)"
2517391,"LK-TEL [ar] - (2001) (Argentina) (VHS)"
2517391,"Rainforest Productions"
2517414,"20th Century Fox Italia [it] - (2008) (Italy) (DVD)"
2517414,"Alliance [ca] - (2009) (Canada) (DVD) (3 film set)"
2517414,"Artificial Eye [gb]"
2517414,"Concorde Home Entertainment [de] - (2003) (Germany) (DVD)"
2517414,"Film Arte [ar] - (1994) (Argentina) (theatrical)"
2517414,"JMM Invest [es] - (Spain)"
2517414,"Look Filmes [br] - (1994) (Brazil) (theatrical)"
2517414,"Miramax Films [us] - (USA) (subtitled)"
2517414,"MK2 Productions [fr] - (1994) (worldwide) (all media) (sales)"
2517414,"MKL Distribution [fr] - (1994) (France) (theatrical)"
2517414,"Noble Entertainment [se] - (2008) (Sweden) (DVD)"
2517414,"Spectra Nova [br] - (2008) (Brazil) (DVD) (reissue)"
2517414,"Transeuropa Video Entertainment (TVE) [ar] - (1995) (Argentina) (VHS)"
2517414,"Versátil [br] - (1999) (Brazil) (DVD)"
2517415,"20th Century Fox Italia [it] - (2008) (Italy) (DVD)"
2517415,"Alliance [ca] - (2009) (Canada) (DVD) (3 film set)"
2517415,"Artificial Eye [gb] - (1993) (UK) (theatrical)"
2517415,"Asociace Ceských Filmových Klubu (ACFK) [cz] - (Czech Republic)"
2517415,"Concorde Home Entertainment [de] - (2003) (Germany) (DVD)"
2517415,"Film Arte [ar] - (1994) (Argentina) (theatrical)"
2517415,"Finnkino [fi] - (1994) (Finland) (theatrical)"
2517415,"Finnkino [fi] - (2004) (Finland) (DVD)"
2517415,"JMM Invest [es] - (1993) (Spain) (theatrical)"
2517415,"Miramax Films [us] - (1993) (USA) (theatrical) (subtitled)"
2517415,"Miramax Home Entertainment [us] - (2003) (USA) (DVD)"
2517415,"MK2 Diffusion [fr] - (1993) (France) (theatrical)"
2517415,"MK2 Éditions [fr] - (2002) (France) (DVD)"
2517415,"Noble Entertainment [se] - (2008) (Sweden) (DVD)"
2517415,"Transeuropa Video Entertainment (TVE) [ar] - (1994) (Argentina) (VHS)"
2517415,"Versátil Home Vídeo [br] - (????) (Brazil) (VHS) (DVD)"
2517416,"20th Century Fox Italia [it] - (2008) (Italy) (DVD)"
2517416,"Alliance [ca] - (2009) (Canada) (DVD) (3 film set)"
2517416,"Artificial Eye [gb]"
2517416,"Asociace Ceských Filmových Klubu (ACFK) [cz] - (????) (Czech Republic) (theatrical)"
2517416,"Concorde Home Entertainment [de] - (2003) (Germany) (DVD)"
2517416,"Film Arte [ar] - (1995) (Argentina) (theatrical)"
2517416,"JMM Invest [es] - (????") (Spain) (theatrical)"
2517416,"Look Filmes [br] - (????) (Brazil) (VHS)"
2517416,"Miramax Films [us] - (1994) (USA) (theatrical) (subtitled)"
2517416,"Miramax Home Entertainment [us] - (1995) (USA) (VHS)"
2517416,"Miramax Home Entertainment [us] - (1995) (USA) (video) (laserdisc)"
2517416,"MK2 Diffusion [fr] - (1994) (France) (theatrical)"
2517416,"Prooptiki Video [gr] - (1995) (Greece) (VHS)"
2517416,"Transeuropa Video Entertainment (TVE) [ar] - (1995) (Argentina) (VHS)"
2517416,"Versátil [br] - (????) (Brazil) (DVD)"
2517491,"Asociace Ceských Filmových Klubu (ACFK) [cz] - (1999) (Czech Republic) (theatrical)"
2517491,"Atalanta Filmes [pt] - (1996) (Portugal) (theatrical)"
2517491,"Aventi [fr] - (2006) (France) (DVD)"
2517491,"Cecchi Gori Home Video [it] - (2006) (Italy) (DVD)"
2517491,"Filmmuseum Distributie [nl] - (1997) (Netherlands) (theatrical)"
2517491,"Films de l'Elysée, Les [be] - (1996) (Belgium) (theatrical)"
2517491,"Gemini Video Editions [fr] - (2001) (France) (DVD)"
2517491,"Groupement National des Cinémas de Recherche (GNCR) [fr] - (1996) (France) (theatrical) (support)"
2517491,"Laurenfilm [es] - (1997) (Spain) (theatrical)"
2517491,"Mikado Film [it] - (1996) (Italy) (theatrical)"
2517491,"Monopole-Pathé [ch] - (1996) (Switzerland) (theatrical) (Suisse Romande) (Suisse Allemande)"
2517491,"New Yorker Films [us] - (1997) (USA) (theatrical) (subtitled)"
2517491,"New Yorker Video [us] - (1998) (USA) (VHS)"
2517491,"PlayArte Home Vídeo [br] - (Brazil) (VHS)"
2517491,"Polyfilm [au] - (1997) (Austria) (theatrical)"
2517491,"Remstar Distribution [ca] - (1997) (Canada) (theatrical) (Québec) (Montréal)"
2517491,"Rézo Films [fr] - (1996) (France) (theatrical) (as REZO Films)"
2518007,"Criterion Collection, The [us] - (2004) (USA) (DVD)"
2518007,"Krause & Schneider Multimedia (KSM) [de] - (2012) (Germany) (DVD)"
2518007,"Les Films Paramount [fr] - (1933) (France) (theatrical)"
2518007,"MCA/Universal Pictures [us] - (1958) (USA) (TV)"
2518007,"Paramount Pictures [us] - (1932) (USA) (theatrical) (as Paramount Publix Corporation)"
2518391,"Columbia Broadcasting System (CBS) [us] - (2003) (USA) (TV)"
2518391,"Columbia TriStar Warner Filmes de Portugal [pt] - (1999) (Portugal) (theatrical)"
2518391,"United International Pictures (UIP) [se] - (1999) (Sweden) (theatrical)"
2518391,"Warner Bros. Entertainment [ca] - (1999) (Canada) (theatrical)"
2518391,"Warner Bros. [de] - (1999) (Germany) (theatrical)"
2518391,"Warner Bros. [nl] - (1999) (Netherlands) (theatrical)"
2518391,"Warner Bros. [us] - (1999) (USA) (theatrical)"
2518391,"Warner Home Video [de] - (1999) (Germany) (DVD)"
2518391,"Warner Home Video [de] - (1999) (Germany) (VHS)"
2518391,"Warner Home Video [us] - (1999) (USA) (DVD)"
2518391,"Warner Home Video [us] - (1999) (USA) (VHS) (pan and scan)"
2518423,"Alpha Video Distributors [us] - (2010) (USA) (DVD) (Blu-Ray)"
2518423,"American Broadcasting Company (ABC) [us] - (1972) (USA) (TV)"
2518423,"Argentina Video Home [ar] - (2004) (Argentina) (DVD)"
2518423,"Argentina Video Home [ar] - (2004) (Argentina) (VHS)"
2518423,"CIC Vídeo [br] - (????) (Brazil) (VHS)"
2518423,"CIC Video [de] - (1996) (Germany) (VHS)"
2518423,"CIC-Taft Home Video [au] - (????) (Australia) (VHS)"
2518423,"Esselte Video [fi] - (????) (Finland) (VHS)"
2518423,"Finnkino [fi] - (2002) (Finland) (DVD)"
2518423,"Les Films Paramount [fr] - (1970) (France) (theatrical)"
2518423,"Paramount Films de España [es] - (1969) (Spain) (theatrical)"
2518423,"Paramount Films of Italy Inc. - (????) (Italy) (theatrical)"
2518423,"Paramount Home Entertainment (Spain) [es] - (????) (Spain) (DVD)"
2518423,"Paramount Home Entertainment Finland [fi] - (2007) (Finland) (DVD)"
2518423,"Paramount Home Entertainment [br] - (2002) (Brazil) (DVD)"
2518423,"Paramount Home Entertainment [de] - (2003) (Germany) (DVD) (John Wayne collection)"
2518423,"Paramount Home Entertainment [de] - (2005) (Germany) (DVD)"
2518423,"Paramount Home Entertainment [fr] - (2000) (France) (DVD)"
2518423,"Paramount Home Entertainment [fr] - (2006) (France) (DVD)"
2518423,"Paramount Home Entertainment [gb] - (2002) (UK) (DVD)"
2518423,"Paramount Home Entertainment [it] - (2002) (Italy) (DVD)"
2518423,"Paramount Home Entertainment [jp] - (1997) (Japan) (VHS)"
2518423,"Paramount Home Entertainment [jp] - (2000) (Japan) (DVD)"
2518423,"Paramount Home Entertainment [nl] - (2002) (Netherlands) (DVD)"
2518423,"Paramount Home Video [ca] - (2000) (Canada) (DVD)"
2518423,"Paramount Home Video [ca] - (2004) (Canada) (VHS)"
2518423,"Paramount Home Video [us] - (1998) (USA) (VHS)"
2518423,"Paramount Home Video [us] - (2000) (USA) (DVD)"
2518423,"Paramount Home Video [us] - (2002) (USA) (DVD)"
2518423,"Paramount Home Video [us] - (2005) (USA) (DVD)"
2518423,"Paramount Home Video [us] - (2007) (USA) (DVD)"
2518423,"Paramount Home Video [us] - (????) (USA) (DVD) (Blu-Ray)"
2518423,"Paramount Pictures [ar] - (1969) (Argentina) (theatrical)"
2518423,"Paramount Pictures [us] - (1969) (USA) (theatrical)"
2518423,"Paramount Pictures [us] - (1991) (USA) (VHS) (pan and scan)"
2518423,"Paramount [de] - (1969) (West Germany) (theatrical)"
2518423,"Paramount-Films [fi] - (1969) (Finland) (theatrical)"
2518423,"TV3 [fi] - (1989) (Finland) (TV)"
2518423,"Yleisradio (YLE) [fi] - (2003) (2004) (Finland) (TV)"
2518451,"20th Century Fox Home Entertainment [us] - (1998) (USA) (video) (laserdisc)"
2518451,"20th Century Fox Home Entertainment [us] - (1999) (USA) (DVD)"
2518451,"20th Century Fox Home Entertainment [us] - (1999) (USA) (VHS)"
2518451,"20th Century Fox Home Entertainment [us] - (2000) (USA) (VHS)"
2518451,"20th Century Fox Home Entertainment [us] - (2001) (USA) (VHS)"
2518451,"20th Century Fox Home Entertainment [us] - (2002) (USA) (VHS)"
2518451,"20th Century Fox Italia [it] - (1994) (Italy) (theatrical)"
2518451,"20th Century Fox [fr] - (1994) (France) (theatrical)"
2518451,"Argentina Video Home [ar] - (1995) (Argentina) (VHS)"
2518451,"Argentina Video Home [ar] - (2006) (Argentina) (DVD)"
2518451,"CIC Vídeo [br] - (????) (Brazil) (VHS)"
2518451,"CIC Video [gr] - (1995) (Greece) (VHS)"
2518451,"CIC-Taft Home Video [au] - (????) (Australia) (VHS)"
2518451,"Cinéma International Corporation (CIC) [se] - (1995) (Sweden) (VHS)"
2518451,"Columbia TriStar [br] - (????) (Brazil) (DVD)"
2518451,"Fox Network [us] - (1997) (USA) (TV)"
2518451,"Fox Video [us] - (1995) (USA) (VHS)"
2518451,"Fox Video [us] - (1995) (USA) (video) (laserdisc)"
2518451,"Fox Video [us] - (1996) (USA) (VHS) (widescreen) (THX-certified)"
2518451,"Hollydan Works [cshh] - (2001) (Yugoslavia) (DVD)"
2518451,"Jugendfilm-Verleih [de] - (1994) (Germany) (theatrical)"
2518451,"Kinowelt Home Entertainment [de] - (2005) (Germany) (DVD)"
2518451,"Nordisk Film [se] - (2001) (Sweden) (DVD)"
2518451,"Pioneer [de] - (1995) (Germany) (video) (laserdisc)"
2518451,"Pioneer [gb] - (1995) (UK) (video) (laserdisc)"
2518451,"Prem'er Video Fil'm [ru] - (????) (Russia) (VHS)"
2518451,"Svenska Filminstitutet (SFI) [se] - (1994) (Sweden) (theatrical)"
2518451,"Twentieth Century Fox Film Corporation [us] - (1994) (USA) (theatrical)"
2518451,"United International Pictures (UIP) [ar] - (1994) (Argentina) (theatrical)"
2518451,"United International Pictures (UIP) [es] - (1994) (Spain) (theatrical)"
2518451,"United International Pictures (UIP) [gb] - (1994) (UK) (theatrical)"
2518451,"United International Pictures (UIP) [nl] - (1994) (Netherlands) (theatrical)"
2518451,"United International Pictures (UIP) [se] - (1994) (Sweden) (theatrical)"
2518451,"Universal Pictures Benelux [nl] - (1995) (Netherlands) (VHS)"
2518451,"Universal Pictures Benelux [nl] - (2003) (Netherlands) (DVD) (VHS)"
2518451,"Universal Pictures [gb] - (2003) (UK) (DVD)"
2518451,"VCL Communications [de] - (1994) (Germany) (VHS)"
2518451,"VCL Communications [de] - (1996) (Germany) (video) (laserdisc)"
2518451,"VCL Communications [de] - (1998) (Germany) (DVD)"
2518541,"Arcade Movie Company [nl] - (1998) (Netherlands) (VHS)"
2518541,"Art Free [gr] - (Greece) (DVD)"
2518541,"Atlantic Film [se] - (2004) (Sweden) (DVD)"
2518541,"August Entertainment [us] - (1993) (worldwide) (all media) (sales)"
2518541,"Concorde Film [nl] - (1994) (Netherlands) (theatrical)"
2518541,"Concorde Video [nl] - (199?) (Netherlands) (VHS)"
2518541,"Dutch FilmWorks (DFW) [nl] - (2003) (Netherlands) (DVD)"
2518541,"Dutch FilmWorks (DFW) [nl] - (2007) (Netherlands) (DVD) (special two-disc edition)"
2518541,"Dutch FilmWorks (DFW) [nl] - (2011) (Netherlands) (DVD) (Blu-ray) (Prestige Collection)"
2518541,"Dutch FilmWorks (DFW) [nl] - (2011) (Netherlands) (DVD) (Prestige Collection)"
2518541,"Egmont Film [se] - (1993) (Sweden) (theatrical)"
2518541,"EuroVideo [de] - (2004) (Germany) (DVD)"
2518541,"Finnkino [fi] - (1994) (Finland) (theatrical)"
2518541,"Future Film [fi] - (2004) (Finland) (DVD) (2-disc edition)"
2518541,"Future Film [fi] - (2005) (Finland) (DVD) (1-disc edition)"
2518541,"Gativideo [ar] - (Argentina) (VHS)"
2518541,"Mainostelevisio (MTV3) [fi] - (1996) (Finland) (TV)"
2518541,"Metropolitan Filmexport [fr] - (1993) (France) (theatrical)"
2518541,"Oy Europa Vision AB [fi] - (1994) (Finland) (VHS)"
2518541,"Roadshow Entertainment Video [au] - (Australia) (VHS)"
2518541,"Roadshow Entertainment [au] - (1994) (Australia) (theatrical)"
2518541,"Svensk Filmindustri (SF) [se] - (1993) (Sweden) (theatrical)"
2518541,"T2 Entertainment [nl] - (2010) (Netherlands) (DVD) (double feature with "Reservoir Dogs")"
2518541,"TriPictures [es] - (1993) (Spain) (theatrical)"
2518541,"Warner Bros. [us] - (1993) (USA) (theatrical)"
2518541,"Warner Home Video [us] - (1994) (USA) (VHS) (pan and scan)"
2518541,"Warner Home Video [us] - (1994) (USA) (video) (laserdisc)"
2518541,"Warner Home Video [us] - (1997) (USA) (DVD)"
2518541,"Warner Home Video [us] - (2001) (USA) (VHS)"
2518541,"Warner Home Video [us] - (2002) (USA) (DVD)"
2518541,"Yleisradio (YLE) [fi] - (2009) (Finland) (TV)"
2518736,"Cinepix / Famous Players Distribution (C/FP) [ca] - (1991) (Canada) (theatrical)"
2518736,"Europa Carat [br] - (199?) (Brazil) (VHS)"
2518736,"Fine Line Features [us] - (1991) (USA)"
2518736,"Olive Films [us] - (2012) (Canada) (DVD) (DVD and Blu-ray)"
2518736,"Olive Films [us] - (2012) (USA) (DVD) (DVD and Blu-ray)"
2518905,"Columbia TriStar Films de España [es] - (1998) (Spain) (theatrical)"
2518905,"Columbia TriStar Home Video [nl] - (199?) (Netherlands) (VHS)"
2518905,"Columbia TriStar Home Video [us] - (1998) (USA) (DVD)"
2518905,"Columbia TriStar Home Video [us] - (1998) (USA) (VHS)"
2518905,"Mill Creek Entertainment [us] - (2012) (USA) (DVD)"
2518905,"Mill Creek Entertainment [us] - (2013) (USA) (DVD) (Blu-ray)"
2518905,"Sony Pictures Entertainment (SPE) [us] - (1997-1998) (worldwide) (all media)"
2518905,"Triumph Films [us] - (1997) (USA) (theatrical)"
2518905,"V8 [nl] - (2003) (Netherlands) (TV)"
2519338,"Arte Vidéo [fr] - (2001) (France) (DVD)"
2519338,"BFI Video [gb] - (2003) (UK) (DVD)"
2519338,"Cowboy Pictures [us] - (2002) (USA) (theatrical) (re-release)"
2519338,"Criterion Collection, The [us] - (2004) (USA) (DVD)"
2519338,"Criterion Collection, The [us] - (2009) (USA) (DVD)"
2519338,"Criterion Collection, The [us] - (2010) (USA) (DVD) (Blu-ray)"
2519338,"Palace Video [gb] - (1983) (UK) (VHS)"
2519338,"Public Broadcasting Service (PBS) [us] - (1975) (USA) (TV) (network premiere)"
2519338,"Sandrew Film & Teater [se] - (1966) (Sweden) (theatrical)"
2519338,"Sandrews [se] - (2003) (Sweden) (DVD)"
2519338,"Toho Company [jp] - (1962) (Japan) (theatrical)"
2519338,"Toho Company [jp] - (1963) (USA) (theatrical) (subtitled)"
2519338,"Toho Video [jp] - (2002) (Japan) (DVD)"
2519338,"Toho Video [jp] - (2009) (Japan) (DVD) (Blu-ray)"
2519338,"trigon-film [ch] - (2012) (Austria) (theatrical)"
2519338,"trigon-film [ch] - (2012) (Germany) (DVD) (special edition)"
2519338,"trigon-film [ch] - (2012) (Germany) (theatrical)"
2519338,"trigon-film [ch] - (2012) (Switzerland) (DVD) (special edition)"
2519338,"trigon-film [ch] - (2012) (Switzerland) (theatrical)"
2519338,"Wild Side Vidéo [fr] - (2006) (France) (DVD)"
2519338,"WoWow [jp] - (2012) (Japan) (TV)"
2520062,"Cinépix Film Properties (CFP) [ca] - (1995) (USA)"
2520062,"Good Machine [us]"
2520062,"Miramar Home Vídeo [br] - (Brazil) (VHS)"
2520062,"Sandrew Metronome Distribution [fi] - (2006) (Finland) (DVD)"
2520326,"Argentina Video Home [ar] - (2000) (Argentina) (VHS)"
2520326,"Fine Line Features [us]"
2520326,"Metropolitan Filmexport [fr] - (France)"
2520326,"RCV Film Distribution [nl] - (Belgium)"
2520326,"RCV Film Distribution [nl] - (Luxembourg)"
2520326,"RCV Film Distribution [nl] - (Netherlands)"
2520326,"Warner Bros. [ar] - (2000) (Argentina) (all media)"
2520326,"Warner Home Vídeo [br] - (Brazil) (VHS)"
2520706,"20th Century Fox Home Entertainment [us] - (2003) (USA) (DVD)"
2520706,"Abril Vídeo [br] - (Brazil) (VHS)"
2520706,"Finnkino [fi] - (1998) (Finland) (VHS)"
2520706,"Fox Network [us] - (1999) (USA) (TV) (original airing)"
2520706,"Fox Video - (1998) (Canada) (video)"
2520706,"Hispano Foxfilms S.A.E. [es] - (Spain)"
2520706,"Mainostelevisio (MTV3) [fi] - (2003) (Finland) (TV)"
2520706,"Super Channel [jp] - (1999) (Japan) (TV)"
2520706,"Toei Company [jp] - (1999 -) (Japan) (all media)"
2520706,"Toei Video Company [jp] - (2000) (Japan) (VHS)"
2520706,"Twentieth Century Fox Film Corporation [us] - (1997) (USA) (theatrical)"
2520706,"Twentieth Century Fox Home Entertainment Germany [de] - (2003) (Germany) (DVD)"
2520712,"Ascot Elite Entertainment Group [ch] - (1997) (Switzerland) (theatrical)"
2520712,"Audio Visual Enterprises [gr] - (1997) (Greece) (VHS)"
2520712,"Bontonfilm-Beta [cz] - (1997) (Czech Republic) (theatrical)"
2520712,"Fox Network [us] - (2000) (USA) (TV) (broadcast premiere)"
2520712,"Home Box Office Home Video (HBO) [us] - (1997) (USA) (DVD)"
2520712,"Home Box Office Home Video (HBO) [us] - (1998) (USA) (VHS)"
2520712,"Líder Films [es] - (1997) (Spain) (theatrical)"
2520712,"Metro-Goldwyn-Mayer (MGM) [us] - (1997) (USA) (theatrical)"
2520712,"PlayArte Filmes [br] - (????) (Brazil) (DVD)"
2520712,"PlayArte Filmes [br] - (????) (Brazil) (VHS)"
2520712,"RCV Film Distribution [be] - (1997) (Belgium) (theatrical)"
2520712,"RCV Film Distribution [lu] - (1997) (Luxembourg) (theatrical)"
2520712,"RCV Film Distribution [nl] - (1997) (Netherlands) (theatrical)"
2520712,"RCV Home Entertainment [nl] - (1998) (Netherlands) (VHS)"
2520712,"RCV Home Entertainment [nl] - (2003) (Netherlands) (DVD)"
2520896,"New Line Cinema [us]"
2521170,"CBS/Fox Video [gb] - (1986) (UK) (VHS)"
2521170,"CDA [fr] - (1986) (France) (theatrical)"
2521170,"J. Arthur Rank Film Distributors [gb] - (1985) (UK) (theatrical)"
2521170,"Samuel Goldwyn Company, The [us] - (1986) (USA) (theatrical)"
2521170,"Vestron Video [us] - (1986) (USA) (video)"
2521605,"Milestone Film & Video [us] - (2002) (USA) (VHS)"
2521605,"Vitagraph Company of America [us] - (1910) (USA) (theatrical)"
2521652,"American Broadcasting Company (ABC) [us] - (1999) (USA) (TV)"
2521652,"Argentina Video Home [ar] - (1996) (Argentina) (VHS)"
2521652,"Argentina Video Home [ar] - (2005) (Argentina) (DVD)"
2521652,"Ascot Elite Entertainment Group [ch] - (1996) (Switzerland) (theatrical)"
2521652,"Bavaria Filmverleih- und Produktions GmbH [de]"
2521652,"Bontonfilm - Alfa [cz] - (1996) (Czech Republic) (theatrical)"
2521652,"British Broadcasting Corporation (BBC) [gb] - (UK) (TV)"
2521652,"CIC Vídeo [br] - (199?) (Brazil) (VHS)"
2521652,"CIC-Taft Home Video [au] - (Australia) (VHS)"
2521652,"Concorde Home Entertainment [de] - (Germany) (DVD)"
2521652,"Concorde-Castle Rock/Turner [de] - (1996) (Germany) (theatrical)"
2521652,"Egmont Entertainment [fi] - (2001) (Finland) (DVD)"
2521652,"Filmes Lusomundo [pt] - (1996) (Portugal) (theatrical)"
2521652,"Finnkino [fi] - (1996) (Finland) (VHS)"
2521652,"Home Video Hellas (HVH) [gr] - (1997) (Greece) (VHS)"
2521652,"Mainostelevisio (MTV3) [fi] - (2000) (Finland) (TV)"
2521652,"MCA/Universal Home Video [us] - (1996) (USA) (VHS)"
2521652,"Nelonen [fi] - (2004) (Finland) (TV) (2006)"
2521652,"PolyGram Filmed Entertainment [gb]"
2521652,"Prem'er Video Fil'm [ru] - (Russia) (VHS)"
2521652,"Sub [fi] - (2009) (Finland) (TV)"
2521652,"SubTV [fi] - (2002) (Finland) (TV)"
2521652,"United International Pictures (UIP) [ar] - (1996) (Argentina) (theatrical)"
2521652,"United International Pictures (UIP) [fi] - (1996) (Finland) (theatrical)"
2521652,"United International Pictures (UIP) [gb]"
2521652,"Universal Pictures Benelux [nl] - (1995) (Netherlands) (VHS)"
2521652,"Universal Pictures Finland Oy [fi] - (2003) (Finland) (DVD)"
2521652,"Universal Pictures [br] - (2004) (Brazil) (DVD)"
2521652,"Universal Pictures [us] - (1995) (USA) (theatrical)"
2521652,"Universal Studios Home Entertainment [us] - (2007) (USA) (DVD) (HD DVD)"
2521652,"Universal Studios Home Entertainment [us] - (2008) (USA) (DVD) (included in triple feature with 'Mercury Rising' and 'The Jackal')"
2521652,"Universal Studios Home Entertainment [us] - (2009) (USA) (DVD) (Blu-ray)"
2521652,"Universal Studios [us] - (1995) (worldwide) (all media)"
2521652,"Universal Studios [us] - (1997) (USA) (VHS) (pan and scan)"
2521652,"Universal Studios [us] - (1998) (USA) (DVD) (Collector's Edition)"
2521652,"Universal Studios [us] - (1999) (USA) (DVD)"
2521652,"Universal Studios [us] - (2005) (USA) (DVD) (Special Edition)"
2521652,"Universal Studios [us] - (2009) (USA) (DVD) (dubbed in Spanish)"
2521652,"Universal Studios [us] - (2009) (USA) (DVD) (Special Edition)"
2521652,"VCL Communications [de] - (199?) (Germany) (VHS)"
2521851,"Argentina Video Home [ar] - (Argentina) (video)"
2521851,"CIC Vídeo [br] - (Brazil) (VHS)"
2521851,"CIC-Taft Home Video [au]"
2521851,"Columbia Broadcasting System (CBS) [us] - (2001) (USA) (TV) (broadcast premiere)"
2521851,"Filmes Lusomundo [pt] - (Portugal)"
2521851,"Paramount Home Video [us] - (1999) (USA) (VHS)"
2521851,"Paramount Home Video [us] - (USA) (DVD)"
